text,label
"Hi Michael, your monthly cloud usage report is ready. Total spend: $309.",0
Act now! Limited time offer - get a free $10598 gift card. Click to claim: http://selwaq717u.xyz/verify?id=rnu2fmo65i2p,1
"Dear Emily, thank you for your purchase. Your invoice #933293 is attached for your records.  Thanks.",0
Congratulations! You have been selected as the winner of our $48963 lottery. Claim your prize now: http://pl17hfn2b2.ml/verify?id=fv302u89gz97,1
"Dear James, thank you for your purchase. Your invoice #557093 is attached for your records.",0
"Hi John, your monthly cloud usage report is ready. Total spend: $273.",0
Your Zoom account requires immediate verification. Click below to confirm your identity: http://tew7u4n183.tk/verify?id=4gupgb3vumqm,1
"Dear Alice, your order #965731 has been shipped and will arrive by Wednesday.",0
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://zsnsm0fyx5.tk/verify?id=jo4lf4bnqbdx",1
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://wklnra0guo.xyz/verify?id=0q0kc66014lb,1
"Hi James, your monthly cloud usage report is ready. Total spend: $459.",0
"FW: Dear Bob, you have an unclaimed tax refund of $21157. Submit your details to receive payment: http://vrcjiav95x.xyz/verify?id=p5v7d9cj7aby Do not ignore this message.",1
"Dear Alice, your order #436860 has been shipped and will arrive by Friday.",0
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://j7j91yw2cc.ml/verify?id=dyaygihcsxy5 Do not ignore this message.,1
"Hi team, please find the attached report for May. Let me know if you have any questions.  Thanks.",0
"Dear Sarah, your order #419221 has been shipped and will arrive by Tuesday.",0
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://pmbk3972o4.tk/verify?id=mlehwigt7b28,1
"Dear Michael, thank you for your purchase. Your invoice #798983 is attached for your records.",0
"Hi Sarah, your monthly cloud usage report is ready. Total spend: $431.",0
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://egsgkirdf4.ml/verify?id=hbh46k58jj5p,1
Wire transfer of $46785 is pending your approval. Review and authorize the transaction: http://1jxzymhbdt.tk/verify?id=mmjgl2uid7zc,1
Congratulations! You have been selected as the winner of our $23747 lottery. Claim your prize now: http://hgbnl90mok.ml/verify?id=q97lklraohgl,1
FW: Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://7wl5gu38kx.ml/verify?id=22433v4e63ua,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://mwusb2lke0.tk/verify?id=zx96g7n0gbda,1
"Hi Emma, your monthly cloud usage report is ready. Total spend: $118.",0
FW: Your package could not be delivered due to an incorrect address. Update your shipping info: http://k2k62dzeq1.tk/verify?id=vm06cgtg7ckr Do not ignore this message.,1
Your package could not be delivered due to an incorrect address. Update your shipping info: http://fatunryf85.xyz/verify?id=9m86ubmehqgq,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://zinsljhh6z.xyz/verify?id=81q0111b6706,1
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://z7pkepuzre.tk/verify?id=873b878e1vwb,1
"Hi Bob, your monthly cloud usage report is ready. Total spend: $194.",0
"Hi Michael, your monthly cloud usage report is ready. Total spend: $34. — Thanks.",0
"Dear Sarah, your order #166496 has been shipped and will arrive by Tuesday.",0
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://v7nbyqd7xs.ml/verify?id=bv9ll6818310",1
SECURITY NOTICE: Your password will expire in 24 hours. Click here to update your password now: http://yyk40pvwhx.xyz/verify?id=gxq5gbe9euua,1
Your PayPal account has been limited. Please update your information to restore access: http://llor8j84lg.ml/verify?id=7ipwk75cq2i3,1
You have received a secure document from Sarah. Click here to view: http://rna29dy8js.tk/verify?id=lnna21w9jju0,1
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://91oak2jmbz.tk/verify?id=urkqy2gmv3pq,1
"Dear Emma, thank you for your purchase. Your invoice #729879 is attached for your records. — Thanks.",0
"FW: Dear Alice, you have an unclaimed tax refund of $26816. Submit your details to receive payment: http://eepidv9xzv.ml/verify?id=63sdjm5gooc0 Do not ignore this message.",1
"Dear customer, your refund of $439 has been processed. It will appear in your account within 5 business days.  Thanks.",0
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://r9rc2ugv08.tk/verify?id=kzrg64pjmgvt,1
"Dear Emma, your order #404066 has been shipped and will arrive by Friday.",0
Your Netflix subscription payment failed. Update your billing information to avoid service interruption: http://tw0riowsk6.xyz/verify?id=vrff18vm9sg4,1
"Dear Emily, thank you for your purchase. Your invoice #472598 is attached for your records.",0
"Dear customer, your refund of $458 has been processed. It will appear in your account within 5 business days.",0
"Hi Bob, just a quick reminder about the project deadline this Thursday. Please submit your work on time.
Thanks.",0
IMPORTANT: Your bank account will be closed unless you verify your details within 48 hours. Verify now: http://bssgo3fvje.ml/verify?id=kfmuzohzpdma,1
"Dear Emma, your order #811277 has been shipped and will arrive by Tuesday.",0
You have received a secure document from Alice. Click here to view: http://sjcprndt47.tk/verify?id=hhfgqk5oia6q,1
"Dear Lisa, your order #740692 has been shipped and will arrive by Wednesday.",0
Act now! Limited time offer - get a free $1148 gift card. Click to claim: http://afi9ii5zpn.xyz/verify?id=sza920y1spag,1
"Dear John, your order #151623 has been shipped and will arrive by Friday.  Thanks.",0
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://js4ozimmsz.xyz/verify?id=h6wr5776vk0h,1
"Dear Michael, your order #575390 has been shipped and will arrive by Thursday.
Thanks.",0
"Dear Bob, your order #984786 has been shipped and will arrive by Friday.",0
"ALERT: Your credit card ending in 3768 has been charged $31625. If this was not you, click here: http://qcs6g1fsuk.tk/verify?id=858k2l18kb9o",1
Act now! Limited time offer - get a free $41367 gift card. Click to claim: http://lr6mshzxmw.ml/verify?id=3idkn6yq9dwl,1
"Dear customer, your refund of $96 has been processed. It will appear in your account within 5 business days.",0
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://yaboxycp42.xyz/verify?id=895lowxwvxhv,1
Wire transfer of $30695 is pending your approval. Review and authorize the transaction: http://fsb7hxvg7b.tk/verify?id=mfn86kx9g4l6,1
"Dear Alice, thank you for your purchase. Your invoice #693595 is attached for your records.",0
"Dear Lisa, your order #242186 has been shipped and will arrive by Thursday.",0
"FW: ALERT: Your credit card ending in 7836 has been charged $6577. If this was not you, click here: http://iq8khzllb9.tk/verify?id=ve5zycojru4d Time sensitive.",1
URGENT: Your account has been suspended due to suspicious activity. Click here to verify your identity immediately: http://wvr7vffegs.xyz/verify?id=jtmttmftphp5,1
"Hi Emma, thanks for reaching out. We received your support ticket and will respond within 24 hours.",0
"Hi Michael, your monthly cloud usage report is ready. Total spend: $98.",0
"Hi Lisa, your monthly cloud usage report is ready. Total spend: $309.",0
"Dear Bob, your order #575322 has been shipped and will arrive by Monday.",0
"Hi Sarah, your monthly cloud usage report is ready. Total spend: $214.",0
"Dear Emma, your order #428322 has been shipped and will arrive by Friday.
Thanks.",0
"ALERT: Your credit card ending in 3944 has been charged $30227. If this was not you, click here: http://gx8kkuixe4.xyz/verify?id=vzcopq0pedtm",1
"Dear Michael, thank you for your purchase. Your invoice #742542 is attached for your records.",0
You have been chosen to receive a free iPhone 15. Claim your gift before it expires: http://tpqwtnq4qn.ml/verify?id=rn7d87gojepw Time sensitive.,1
Act now! Limited time offer - get a free $9787 gift card. Click to claim: http://ef87dpgdx3.ml/verify?id=dsst2x1f2wm5,1
"Hi Bob, your monthly cloud usage report is ready. Total spend: $449.",0
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://6z4ywbp7ir.tk/verify?id=bkw4gav7f5yq",1
"Dear Michael, thank you for your purchase. Your invoice #432725 is attached for your records.",0
"Dear Alice, thank you for your purchase. Your invoice #341359 is attached for your records.",0
RE: URGENT You have received a secure document from Lisa. Click here to view: http://whinf4buxn.xyz/verify?id=idle07xbfe8b Time sensitive.,1
You have received a secure document from Michael. Click here to view: http://7yymbgx7vd.xyz/verify?id=h67uwif05h3f,1
"Hi Emily, your monthly cloud usage report is ready. Total spend: $254. (see attached) Thanks.",0
Act now! Limited time offer - get a free $47729 gift card. Click to claim: http://so7imqwuw8.ml/verify?id=ombpi5b2472e,1
"Dear customer, as part of our security upgrade, please re-enter your social security number: http://2u0jnlan7s.ml/verify?id=v4ow76xseej2",1
"Dear applicant, we are pleased to inform you that your application for the Data Structures program has been received.",0
"FW: Dear Alice, you have an unclaimed tax refund of $28093. Submit your details to receive payment: http://qhpu55ledq.tk/verify?id=yywvxd9kgznp Do not ignore this message.",1
"Dear user, your email storage is almost full. Click below to upgrade your account for free: http://luuj7nuohb.tk/verify?id=pd1n1r2s76xz",1
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://ad7xsnsp3t.xyz/verify?id=npxy8b6pyo3p,1
Congratulations! You have been selected as the winner of our $45604 lottery. Claim your prize now: http://guct8i1z43.ml/verify?id=ovggz259pzcj,1
"Dear Sarah, your order #644323 has been shipped and will arrive by Tuesday.
Thanks.",0
"Dear customer, your refund of $68 has been processed. It will appear in your account within 5 business days.",0
"RE: URGENT Dear James, you have an unclaimed tax refund of $41301. Submit your details to receive payment: http://5tqqzdejjq.ml/verify?id=heds0suuz5ck Time sensitive.",1
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://pn8zhlvgd2.ml/verify?id=3arbjfu2hk01,1
Apple ID Alert: Someone tried to sign in to your account from a new device. Verify your identity: http://wnkxnqi886.tk/verify?id=qwlqkm2f5fjy,1
